origin,destination
Shelton  WA,Pacific Grove  CA
Pacific Grove  CA,Shelton  WA
Shelton  WA,Tucson  AZ
Tucson  AZ,Shelton  WA
Shelton  WA,Southampton  NY
Southampton  NY,Shelton  WA
Shelton  WA,Cedar Key  FL
Cedar Key  FL,Shelton  WA
Shelton  WA,Oxnard  CA
Oxnard  CA,Shelton  WA
Shelton  WA,Travelers Rest  SC
Travelers Rest  SC,Shelton  WA
Seattle  WA,Redmond  WA
Redmond  WA,Seattle  WA
Seattle  WA,Salinas  CA
Salinas  CA,Seattle  WA
Seattle  WA,Tewksbury  MA
Tewksbury  MA,Seattle  WA
Seattle  WA,Gladstone  OR
Gladstone  OR,Seattle  WA
Seattle  WA,Marysville  WA
Marysville  WA,Seattle  WA
Seattle  WA,Evart  MI
Evart  MI,Seattle  WA
Seattle  WA,Shelby  MT
Shelby  MT,Seattle  WA
Seattle  WA,Sumner  WA
Sumner  WA,Seattle  WA
Malmstrom AFB  MT,McMinnville  TN
McMinnville  TN,Malmstrom AFB  MT
Malmstrom AFB  MT,Makapiu Point  HI
Makapiu Point  HI,Malmstrom AFB  MT
Malmstrom AFB  MT,Edison  NJ
Edison  NJ,Malmstrom AFB  MT
Port Charlotte  FL,Memphis  TN
Memphis  TN,Port Charlotte  FL
Port Charlotte  FL,Marion  NY
Marion  NY,Port Charlotte  FL
Olalla  WA,Snohomish  WA
Snohomish  WA,Olalla  WA
Olalla  WA,Mojave Desert  CA
Mojave Desert  CA,Olalla  WA
McKinleyville  CA,Poulsbo  WA
Poulsbo  WA,McKinleyville  CA
McKinleyville  CA,Gorham  ME
Gorham  ME,McKinleyville  CA
McKinleyville  CA,Morton  WA
Morton  WA,McKinleyville  CA
McKinleyville  CA,Flint  MI
Flint  MI,McKinleyville  CA
McKinleyville  CA,Blythe  CA
Blythe  CA,McKinleyville  CA
McKinleyville  CA,Plymouth Meeting  PA
Plymouth Meeting  PA,McKinleyville  CA
McKinleyville  CA,Mount Carroll  IL
Mount Carroll  IL,McKinleyville  CA
McKinleyville  CA,Cleburne  TX
Cleburne  TX,McKinleyville  CA
Seattle  WA,Bend  OR
Bend  OR,Seattle  WA
Seattle  WA,Moorehead  MN
Moorehead  MN,Seattle  WA
Seattle  WA,Anchorage  AK
Anchorage  AK,Seattle  WA
Seattle  WA,Renton  WA
Renton  WA,Seattle  WA
Seattle  WA,Vienna  VA
Vienna  VA,Seattle  WA
Seattle  WA,Tonasket  WA
Tonasket  WA,Seattle  WA
San Angelo  TX,Lebanon  TN
Lebanon  TN,San Angelo  TX
San Angelo  TX,Midland  TX
Midland  TX,San Angelo  TX
Jacksonville  FL,Harrisburg  PA
Harrisburg  PA,Jacksonville  FL
Jacksonville  FL,Olympia  WA
Olympia  WA,Jacksonville  FL
Jacksonville  FL,Elbridge  NY
Elbridge  NY,Jacksonville  FL
Spanaway  WA,Eaton Rapids  MI
Eaton Rapids  MI,Spanaway  WA
Spanaway  WA,Mason  MI
Mason  MI,Spanaway  WA
Spanaway  WA,Alexandria  LA
Alexandria  LA,Spanaway  WA
