origin,destination
Waukesha  WI,Owosso  MI
Owosso  MI,Waukesha  WI
Waukesha  WI,Orland Park  IL
Orland Park  IL,Waukesha  WI
Waukesha  WI,Mount Shasta  CA
Mount Shasta  CA,Waukesha  WI
Chandler  AZ,Nisqually Delta  WA
Nisqually Delta  WA,Chandler  AZ
Chandler  AZ,Boring  OR
Boring  OR,Chandler  AZ
Seattle  WA,Geneva  NY
Geneva  NY,Seattle  WA
Seattle  WA,Deming  NM
Deming  NM,Seattle  WA
Phoenix  AZ,Clayton  NM
Clayton  NM,Phoenix  AZ
Phoenix  AZ,Houston  TX
Houston  TX,Phoenix  AZ
Phoenix  AZ,Jolliet  IL
Jolliet  IL,Phoenix  AZ
Phoenix  AZ,Rapid City  SD
Rapid City  SD,Phoenix  AZ
Elkridge  MD,Hawesville  KY
Hawesville  KY,Elkridge  MD
Elkridge  MD,Ainsworth  NE
Ainsworth  NE,Elkridge  MD
Scottsdale  AZ,New York City  NY
New York City  NY,Scottsdale  AZ
Scottsdale  AZ,Clinton  MS
Clinton  MS,Scottsdale  AZ
