origin,destination
San Diego  CA,Clear Lake  TX
Clear Lake  TX,San Diego  CA
San Diego  CA,South Republic  MI
South Republic  MI,San Diego  CA
San Diego  CA,Newberg  OR
Newberg  OR,San Diego  CA
San Diego  CA,Scappoose  OR
Scappoose  OR,San Diego  CA
San Diego  CA,South Bend  IN
South Bend  IN,San Diego  CA
San Diego  CA,New Orleans  LA
New Orleans  LA,San Diego  CA
San Diego  CA,Howell  MI
Howell  MI,San Diego  CA
San Diego  CA,Las Vegas  NV
Las Vegas  NV,San Diego  CA
San Diego  CA,Torrance  CA
Torrance  CA,San Diego  CA
South Pasadena  CA,Duncan  OK
Duncan  OK,South Pasadena  CA
South Pasadena  CA,Kent  WA
Kent  WA,South Pasadena  CA
South Pasadena  CA,Baton Rouge  LA
Baton Rouge  LA,South Pasadena  CA
Amarillo  TX,Jackson  TN
Jackson  TN,Amarillo  TX
Amarillo  TX,Area 51  NV
Area 51  NV,Amarillo  TX
Hauppauge  NY,Raleigh  NC
Raleigh  NC,Hauppauge  NY
Hauppauge  NY,Rancho Santa Margarita  CA
Rancho Santa Margarita  CA,Hauppauge  NY
Hauppauge  NY,Springfield near Highlandville  14 miles south of  MO
Springfield near Highlandville  14 miles south of  MO,Hauppauge  NY
Hauppauge  NY,Santa Rosa  CA
Santa Rosa  CA,Hauppauge  NY
Hauppauge  NY,Carbondale  KS
Carbondale  KS,Hauppauge  NY
Hauppauge  NY,Hillsborough  CA
Hillsborough  CA,Hauppauge  NY
Hauppauge  NY,Santa Clara  CA
Santa Clara  CA,Hauppauge  NY
Wyoming  MI,Matawan  NJ
Matawan  NJ,Wyoming  MI
Wyoming  MI,Allentown  PA
Allentown  PA,Wyoming  MI
Wyoming  MI,Landover  MD
Landover  MD,Wyoming  MI
Wyoming  MI,Chaco Canyon  NM
Chaco Canyon  NM,Wyoming  MI
Wyoming  MI,Ashland  WI
Ashland  WI,Wyoming  MI
Wyoming  MI,Canon City  CO
Canon City  CO,Wyoming  MI
Bullhead City  AZ,Almont  MI
Almont  MI,Bullhead City  AZ
Bullhead City  AZ,Northbrook  IL
Northbrook  IL,Bullhead City  AZ
Bullhead City  AZ,Charlotte  NC
Charlotte  NC,Bullhead City  AZ
Emmetsburg  IA,Austin  TX
Austin  TX,Emmetsburg  IA
Emmetsburg  IA,La Grande  OR
La Grande  OR,Emmetsburg  IA
Emmetsburg  IA,Iowa City  IA
Iowa City  IA,Emmetsburg  IA
Emmetsburg  IA,Hinesburg  VT
Hinesburg  VT,Emmetsburg  IA
Emmetsburg  IA,Irma  WI
Irma  WI,Emmetsburg  IA
Emmetsburg  IA,Hurst  TX
Hurst  TX,Emmetsburg  IA
Emmetsburg  IA,San Francisco  CA
San Francisco  CA,Emmetsburg  IA
Atlanta  GA,Flagstaff  AZ
Flagstaff  AZ,Atlanta  GA
Atlanta  GA,Dahlonega  GA
Dahlonega  GA,Atlanta  GA
Atlanta  GA,N State St  MS
N State St  MS,Atlanta  GA
Atlanta  GA,Altoona  PA
Altoona  PA,Atlanta  GA
Atlanta  GA,Burgaw  NC
Burgaw  NC,Atlanta  GA
Atlanta  GA,El Dorado  KS
El Dorado  KS,Atlanta  GA
Atlanta  GA,Mandaree  ND
Mandaree  ND,Atlanta  GA
Atlanta  GA,Cave Spring  GA
Cave Spring  GA,Atlanta  GA
Los Angeles  CA,Flagstaff  AZ
Flagstaff  AZ,Los Angeles  CA
Los Angeles  CA,Atlanta  GA
Atlanta  GA,Los Angeles  CA
Los Angeles  CA,Chicago  IL
Chicago  IL,Los Angeles  CA
Los Angeles  CA,Florence  SC
Florence  SC,Los Angeles  CA
Los Angeles  CA,House Springs  MO
House Springs  MO,Los Angeles  CA
Los Angeles  CA,Valatie  NY
Valatie  NY,Los Angeles  CA
Los Angeles  CA,Henderson  KY
Henderson  KY,Los Angeles  CA
Wauwatosa  WI,Pflugerville  TX
Pflugerville  TX,Wauwatosa  WI
Wauwatosa  WI,Fallbrook  CA
Fallbrook  CA,Wauwatosa  WI
Wauwatosa  WI,Meridian Navel Air Station  MS
Meridian Navel Air Station  MS,Wauwatosa  WI
Wauwatosa  WI,Keasbey {Woodbridge}  NJ
Keasbey {Woodbridge}  NJ,Wauwatosa  WI
Wauwatosa  WI,Bensalem  PA
Bensalem  PA,Wauwatosa  WI
Burbank  CA,Gray  TN
Gray  TN,Burbank  CA
Burbank  CA,Denver  CO
Denver  CO,Burbank  CA
Burbank  CA,Jackson  MS
Jackson  MS,Burbank  CA
Burbank  CA,Wyandotte  MI
Wyandotte  MI,Burbank  CA
Corbett  OR,Moorehead  KY
Moorehead  KY,Corbett  OR
Corbett  OR,Morristown  AZ
Morristown  AZ,Corbett  OR
Corbett  OR,Los Angeles  CA
Los Angeles  CA,Corbett  OR
Corbett  OR,El Dorado Hills  CA
El Dorado Hills  CA,Corbett  OR
Corbett  OR,Boulder  CO
Boulder  CO,Corbett  OR
Corbett  OR,Midlothian  IL
Midlothian  IL,Corbett  OR
Addison  TX,Arlington Heights  IL
Arlington Heights  IL,Addison  TX
Addison  TX,Bolivar  TN
Bolivar  TN,Addison  TX
Addison  TX,Grand Marsh  WI
Grand Marsh  WI,Addison  TX
Addison  TX,Cumby  TX
Cumby  TX,Addison  TX
Addison  TX,Haltom City  TX
Haltom City  TX,Addison  TX
Addison  TX,Sunland  CA
Sunland  CA,Addison  TX
Addison  TX,Stuart  FL
Stuart  FL,Addison  TX
Addison  TX,Geneva  IL
Geneva  IL,Addison  TX
Addison  TX,Port Richey  FL
Port Richey  FL,Addison  TX
Addison  TX,Asheville  NC
Asheville  NC,Addison  TX
Ada  MI,Cedar Rapids  IA
Cedar Rapids  IA,Ada  MI
Ada  MI,Smithville  TN
Smithville  TN,Ada  MI
Ada  MI,Yuma  AZ
Yuma  AZ,Ada  MI
Ada  MI,Murfreesboro  TN
Murfreesboro  TN,Ada  MI
Ada  MI,Yelm  WA
Yelm  WA,Ada  MI
Chicago  IL,Toledo  OH
Toledo  OH,Chicago  IL
Chicago  IL,Duncannon  PA
Duncannon  PA,Chicago  IL
Chicago  IL,Kearneysville  WV
Kearneysville  WV,Chicago  IL
Chicago  IL,Englewood Cliffs  NJ
Englewood Cliffs  NJ,Chicago  IL
Chicago  IL,Manitowoc Rapids  WI
Manitowoc Rapids  WI,Chicago  IL
Chicago  IL,Vandalia  OH
