origin,destination
Oklahoma City  OK,Houston  TX
Houston  TX,Oklahoma City  OK
Oklahoma City  OK,Hughson  CA
Hughson  CA,Oklahoma City  OK
Oklahoma City  OK,Oakdale  CA
Oakdale  CA,Oklahoma City  OK
Oklahoma City  OK,Katy  TX
Katy  TX,Oklahoma City  OK
Marion  IN,Paragon  IN
Paragon  IN,Marion  IN
Marion  IN,Irvine  CA
Irvine  CA,Marion  IN
Hilo  HI,Grand Coulee  WA
Grand Coulee  WA,Hilo  HI
Hilo  HI,Elkton  MD
Elkton  MD,Hilo  HI
Hilo  HI,Cambridge  OH
Cambridge  OH,Hilo  HI
Hilo  HI,Magnolia  DE
Magnolia  DE,Hilo  HI
Hilo  HI,Minneapolis  MN
Minneapolis  MN,Hilo  HI
Hilo  HI,Moscow  ID
Moscow  ID,Hilo  HI
