origin,destination
Thomaston  GA,Marshville  NC
Marshville  NC,Thomaston  GA
Thomaston  GA,Cherokee Village  AR
Cherokee Village  AR,Thomaston  GA
Thomaston  GA,San Pedro  CA
San Pedro  CA,Thomaston  GA
Lakeville  CT,Beaver Dam  WI
Beaver Dam  WI,Lakeville  CT
Lakeville  CT,Teller  AK
Teller  AK,Lakeville  CT
Lakeville  CT,Richton  MS
Richton  MS,Lakeville  CT
Lakeville  CT,Houston  TX
Houston  TX,Lakeville  CT
Lakeville  CT,Collinsville  AL
Collinsville  AL,Lakeville  CT
Lakeville  CT,San Juan Capistrano  CA
San Juan Capistrano  CA,Lakeville  CT
Lakeville  CT,Dyersburg  TN
Dyersburg  TN,Lakeville  CT
