origin,destination
Nashville  TN,Kennet Square  PA
Kennet Square  PA,Nashville  TN
Nashville  TN,Longview  TX
Longview  TX,Nashville  TN
Nashville  TN,Grand Island  NY
Grand Island  NY,Nashville  TN
Nashville  TN,Kenmore  NY
Kenmore  NY,Nashville  TN
Nashville  TN,Goffstown  NH
Goffstown  NH,Nashville  TN
Nashville  TN,Robstown  TX
Robstown  TX,Nashville  TN
Nashville  TN,Milwaukee  WI
Milwaukee  WI,Nashville  TN
Nashville  TN,Half Moon Bay  CA
Half Moon Bay  CA,Nashville  TN
Nashville  TN,Denver  CO
Denver  CO,Nashville  TN
Nashville  TN,Carthage  TX
Carthage  TX,Nashville  TN
Nashville  TN,Cold Spring  NY
Cold Spring  NY,Nashville  TN
Nashville  TN,Douglas  AZ
Douglas  AZ,Nashville  TN
Nashville  TN,Youngstown  OH
Youngstown  OH,Nashville  TN
Nashville  TN,Sedro-Woolley  WA
Sedro-Woolley  WA,Nashville  TN
Nashville  TN,Iowa City  IA
Iowa City  IA,Nashville  TN
Nashville  TN,Newnan  GA
Newnan  GA,Nashville  TN
Nashville  TN,Minneapolis  MN
Minneapolis  MN,Nashville  TN
Nashville  TN,Williams  CA
Williams  CA,Nashville  TN
Nashville  TN,Sciotoville  OH
Sciotoville  OH,Nashville  TN
Nashville  TN,Milford  MA
Milford  MA,Nashville  TN
Nashville  TN,Cerritos  CA
Cerritos  CA,Nashville  TN
Nashville  TN,Benton Harbor  MI
Benton Harbor  MI,Nashville  TN
Detroit  MI,Bon Air  VA
Bon Air  VA,Detroit  MI
Detroit  MI,Burna  KY
Burna  KY,Detroit  MI
Detroit  MI,Fulton  NY
Fulton  NY,Detroit  MI
Detroit  MI,Nulato  AK
Nulato  AK,Detroit  MI
Detroit  MI,Praire Creek  IN
Praire Creek  IN,Detroit  MI
Detroit  MI,Florence  SC
Florence  SC,Detroit  MI
Detroit  MI,Hallandale  FL
Hallandale  FL,Detroit  MI
Detroit  MI,Minneapolis  MN
Minneapolis  MN,Detroit  MI
Detroit  MI,Rifle  CO
Rifle  CO,Detroit  MI
Detroit  MI,Angeles Crest  CA
Angeles Crest  CA,Detroit  MI
Detroit  MI,Cocoa Beach  FL
Cocoa Beach  FL,Detroit  MI
Detroit  MI,Baton Rouge  LA
Baton Rouge  LA,Detroit  MI
Detroit  MI,Noxen  PA
Noxen  PA,Detroit  MI
Bedford  MA,Warren  OH
Warren  OH,Bedford  MA
Bedford  MA,East Grand Forks  MN
East Grand Forks  MN,Bedford  MA
Miami Beach  FL,Miami  FL
Miami  FL,Miami Beach  FL
Miami Beach  FL,Denison  IA
Denison  IA,Miami Beach  FL
Miami Beach  FL,Louisville  KY
Louisville  KY,Miami Beach  FL
Miami Beach  FL,Rocky Point  NY
Rocky Point  NY,Miami Beach  FL
Miami Beach  FL,Keys  FL
Keys  FL,Miami Beach  FL
Miami Beach  FL,Lancaster  PA
Lancaster  PA,Miami Beach  FL
Miami Beach  FL,Anderson  SC
Anderson  SC,Miami Beach  FL
Miami Beach  FL,Greenwich  CT
Greenwich  CT,Miami Beach  FL
Miami Beach  FL,El Monte  CA
El Monte  CA,Miami Beach  FL
Miami Beach  FL,Springfield  MO
Springfield  MO,Miami Beach  FL
Miami Beach  FL,Fairmont  MN
Fairmont  MN,Miami Beach  FL
Miami Beach  FL,Windsor  NC
Windsor  NC,Miami Beach  FL
