origin,destination
Burbank  CA,San Diego  CA
San Diego  CA,Burbank  CA
Burbank  CA,Clayton  GA
Clayton  GA,Burbank  CA
Burbank  CA,Bartlett  TN
Bartlett  TN,Burbank  CA
Burbank  CA,Pottsboro  TX
Pottsboro  TX,Burbank  CA
Burbank  CA,Massillon  OH
Massillon  OH,Burbank  CA
Burbank  CA,Yreka  CA
Yreka  CA,Burbank  CA
Burbank  CA,Waco  TX
Waco  TX,Burbank  CA
Burbank  CA,Gainesville  FL
Gainesville  FL,Burbank  CA
Craig  CO,Waldorf  MD
Waldorf  MD,Craig  CO
Craig  CO,Byron  GA
Byron  GA,Craig  CO
Craig  CO,Elmhurst  IL
Elmhurst  IL,Craig  CO
Craig  CO,Newalla  OK
Newalla  OK,Craig  CO
Craig  CO,Westwood  CA
Westwood  CA,Craig  CO
Craig  CO,Downey  CA
Downey  CA,Craig  CO
Craig  CO,Shippensburg  PA
Shippensburg  PA,Craig  CO
Craig  CO,Cameron  MO
Cameron  MO,Craig  CO
Bloomsburg  PA,Temecula  CA
Temecula  CA,Bloomsburg  PA
Bloomsburg  PA,Columbia  MO
Columbia  MO,Bloomsburg  PA
Bloomsburg  PA,Hope  ND
Hope  ND,Bloomsburg  PA
Bloomsburg  PA,Clover  SC
Clover  SC,Bloomsburg  PA
Bloomsburg  PA,Tunkhannock  PA
Tunkhannock  PA,Bloomsburg  PA
Bloomsburg  PA,Medford and Murphy  OR
Medford and Murphy  OR,Bloomsburg  PA
Bloomsburg  PA,Brewster  OH
Brewster  OH,Bloomsburg  PA
Bloomsburg  PA,Anaheim  CA
Anaheim  CA,Bloomsburg  PA
Bloomsburg  PA,West Warwick  RI
West Warwick  RI,Bloomsburg  PA
Bloomsburg  PA,Seattle  WA
Seattle  WA,Bloomsburg  PA
Morehead  KY,Lincolnshire  IL
Lincolnshire  IL,Morehead  KY
Morehead  KY,Leeds  ME
Leeds  ME,Morehead  KY
Morehead  KY,New Britain  CT
New Britain  CT,Morehead  KY
Morehead  KY,Calvert  TX
Calvert  TX,Morehead  KY
Morehead  KY,Indian Trail  NC
Indian Trail  NC,Morehead  KY
Morehead  KY,Hemphill  TX
Hemphill  TX,Morehead  KY
Morehead  KY,Indianapolis  IN
Indianapolis  IN,Morehead  KY
Morehead  KY,Houston  TX
Houston  TX,Morehead  KY
Houston  TX,New Holland  PA
New Holland  PA,Houston  TX
Houston  TX,New Caney  TX
New Caney  TX,Houston  TX
Houston  TX,Platteville  CO
Platteville  CO,Houston  TX
Houston  TX,Yardville  NJ
