origin,destination
Las Cruces  NM,Oakland  CA
Oakland  CA,Las Cruces  NM
Las Cruces  NM,Hampstead  NC
Hampstead  NC,Las Cruces  NM
Phoenix  AZ,Lake Havasu City  AZ
Lake Havasu City  AZ,Phoenix  AZ
Phoenix  AZ,Pahrump  NV
Pahrump  NV,Phoenix  AZ
Phoenix  AZ,Alhambra  CA
Alhambra  CA,Phoenix  AZ
Phoenix  AZ,Laughlin  NV
Laughlin  NV,Phoenix  AZ
Phoenix  AZ,Avondale  AZ
Avondale  AZ,Phoenix  AZ
Phoenix  AZ,Surprise  AZ
Surprise  AZ,Phoenix  AZ
Phoenix  AZ,Litchfield Park  AZ
Litchfield Park  AZ,Phoenix  AZ
Phoenix  AZ,Harleysville  PA
Harleysville  PA,Phoenix  AZ
Phoenix  AZ,Vassar  MI
Vassar  MI,Phoenix  AZ
Phoenix  AZ,Golden Valley  AZ
Golden Valley  AZ,Phoenix  AZ
Phoenix  AZ,Wickenburg  AZ
Wickenburg  AZ,Phoenix  AZ
Phoenix  AZ,Mesa  AZ
Mesa  AZ,Phoenix  AZ
Phoenix  AZ,New Cumberland  WV
New Cumberland  WV,Phoenix  AZ
Phoenix  AZ,Richmond  VA
Richmond  VA,Phoenix  AZ
Phoenix  AZ,Rapid City  SD
Rapid City  SD,Phoenix  AZ
Bullhead City  AZ,Berlin  NJ
Berlin  NJ,Bullhead City  AZ
Bullhead City  AZ,Holyoke  MA
Holyoke  MA,Bullhead City  AZ
Bullhead City  AZ,Sheffield Lake  OH
Sheffield Lake  OH,Bullhead City  AZ
Bullhead City  AZ,Marietta  OH
Marietta  OH,Bullhead City  AZ
Bullhead City  AZ,Villa Rica  GA
Villa Rica  GA,Bullhead City  AZ
Bullhead City  AZ,Greeneville  TN
Greeneville  TN,Bullhead City  AZ
Vernon  VT,Fredericksburg  VA
Fredericksburg  VA,Vernon  VT
Vernon  VT,El Paso  TX
El Paso  TX,Vernon  VT
Vernon  VT,Winterport  ME
Winterport  ME,Vernon  VT
Vernon  VT,Louisville  KY
Louisville  KY,Vernon  VT
Vernon  VT,Bradley Beach  NJ
Bradley Beach  NJ,Vernon  VT
Vernon  VT,Lynnwood  WA
Lynnwood  WA,Vernon  VT
Nags Head  NC,Fort Lauderdale  FL
Fort Lauderdale  FL,Nags Head  NC
Nags Head  NC,East Helena  MT
East Helena  MT,Nags Head  NC
Nags Head  NC,Lake Leland  WA
Lake Leland  WA,Nags Head  NC
Nags Head  NC,Lincoln Heights  CA
Lincoln Heights  CA,Nags Head  NC
Trenton  OH,Grand Prairie  TX
Grand Prairie  TX,Trenton  OH
Trenton  OH,Zimmerman  MN
Zimmerman  MN,Trenton  OH
Trenton  OH,Vancouver  WA
Vancouver  WA,Trenton  OH
Trenton  OH,Orting  WA
Orting  WA,Trenton  OH
Trenton  OH,Mainville  OH
Mainville  OH,Trenton  OH
Trenton  OH,Cincinnati  OH
Cincinnati  OH,Trenton  OH
Trenton  OH,Shelton  WA
Shelton  WA,Trenton  OH
Trenton  OH,Clarks Summit  PA
Clarks Summit  PA,Trenton  OH
Savannah  GA,Katy  TX
Katy  TX,Savannah  GA
Savannah  GA,Amery  WI
Amery  WI,Savannah  GA
Savannah  GA,Olympia  WA
Olympia  WA,Savannah  GA
Savannah  GA,Ypsilanti  MI
Ypsilanti  MI,Savannah  GA
Savannah  GA,Pennellville  NY
Pennellville  NY,Savannah  GA
Savannah  GA,Glendale  AZ
Glendale  AZ,Savannah  GA
Savannah  GA,Sussex  NJ
Sussex  NJ,Savannah  GA
Savannah  GA,Phoenix  AZ
Phoenix  AZ,Savannah  GA
Savannah  GA,Milaca  MN
Milaca  MN,Savannah  GA
Savannah  GA,South Lebanon  OH
South Lebanon  OH,Savannah  GA
Savannah  GA,Lisbon  ME
Lisbon  ME,Savannah  GA
Savannah  GA,Byron  IL
Byron  IL,Savannah  GA
Savannah  GA,Roxbury  MA
Roxbury  MA,Savannah  GA
Savannah  GA,Yakima  WA
Yakima  WA,Savannah  GA
Savannah  GA,Burkesville  KY
Burkesville  KY,Savannah  GA
Savannah  GA,Las Cruces  NM
Las Cruces  NM,Savannah  GA
Humble  TX,Goodlettsville  TN
Goodlettsville  TN,Humble  TX
Humble  TX,Grand Forks  ND
Grand Forks  ND,Humble  TX
Humble  TX,Magnolia  TX
Magnolia  TX,Humble  TX
Humble  TX,Sharon  PA
Sharon  PA,Humble  TX
Humble  TX,Fombell  PA
Fombell  PA,Humble  TX
Humble  TX,Madison  NJ
Madison  NJ,Humble  TX
Humble  TX,Anchorage  AK
Anchorage  AK,Humble  TX
Humble  TX,Laredo  TX
Laredo  TX,Humble  TX
Humble  TX,Mesa  AZ
Mesa  AZ,Humble  TX
Humble  TX,Rapid City  SD
Rapid City  SD,Humble  TX
Humble  TX,Byram  MS
Byram  MS,Humble  TX
Humble  TX,Morongo Valley  CA
Morongo Valley  CA,Humble  TX
Humble  TX,Tempe  AZ
Tempe  AZ,Humble  TX
Port Charlotte  FL,Lincoln  CA
Lincoln  CA,Port Charlotte  FL
Port Charlotte  FL,Oak Island  NC
Oak Island  NC,Port Charlotte  FL
Port Charlotte  FL,Graham  WA
Graham  WA,Port Charlotte  FL
Port Charlotte  FL,Venice  LA
Venice  LA,Port Charlotte  FL
Port Charlotte  FL,Milwaukie  OR
Milwaukie  OR,Port Charlotte  FL
Port Charlotte  FL,Valdosta  GA
Valdosta  GA,Port Charlotte  FL
Myrtle Beach  SC,Surfside Beach  SC
Surfside Beach  SC,Myrtle Beach  SC
Myrtle Beach  SC,Greensboro  NC
Greensboro  NC,Myrtle Beach  SC
Parkville  MD,Jackson  TN
Jackson  TN,Parkville  MD
Parkville  MD,North Bend  WA
North Bend  WA,Parkville  MD
Parkville  MD,Washburn  TN
Washburn  TN,Parkville  MD
Parkville  MD,Taylorsville  NC
Taylorsville  NC,Parkville  MD
Parkville  MD,Greeneville  TN
Greeneville  TN,Parkville  MD
Erie  PA,Norman  OK
Norman  OK,Erie  PA
Erie  PA,Centennial  CO
Centennial  CO,Erie  PA
Erie  PA,Yardley  PA
Yardley  PA,Erie  PA
Erie  PA,Newark  DE
Newark  DE,Erie  PA
Erie  PA,Greenville  NY
Greenville  NY,Erie  PA
Erie  PA,Plano  TX
Plano  TX,Erie  PA
Erie  PA,Charlottesville  IN
Charlottesville  IN,Erie  PA
Erie  PA,Mccormick  SC
Mccormick  SC,Erie  PA
Erie  PA,Three Rivers  TX
Three Rivers  TX,Erie  PA
Erie  PA,Topeka  KS
Topeka  KS,Erie  PA
Erie  PA,Steger  IL
Steger  IL,Erie  PA
Erie  PA,Smithfield  RI
Smithfield  RI,Erie  PA
Erie  PA,Columbus  NJ
Columbus  NJ,Erie  PA
Louisville  KY,Randleman  NC
Randleman  NC,Louisville  KY
Louisville  KY,Bloomington  IL
Bloomington  IL,Louisville  KY
Louisville  KY,Monroe  WA
Monroe  WA,Louisville  KY
Louisville  KY,Fostoria  OH
Fostoria  OH,Louisville  KY
Louisville  KY,Olympia  WA
Olympia  WA,Louisville  KY
Louisville  KY,Lithia Springs  GA
Lithia Springs  GA,Louisville  KY
Louisville  KY,Grafton  WV
Grafton  WV,Louisville  KY
Louisville  KY,Denver  CO
Denver  CO,Louisville  KY
Louisville  KY,Lacassine  LA
Lacassine  LA,Louisville  KY
Louisville  KY,Ogden  UT
Ogden  UT,Louisville  KY
