name,University of Iowa Hospitals & Clinic Heliport,lon,-91.5299106,lat,41.6612561,alon,-91.54769897460938,alat,41.65999984741211
name,Columbia St Mary's Heliport,lon,-87.922497,lat,43.0349931,alon,-87.88053,alat,43.06096
name,Mason General Hospital Heliport,lon,-123.1007066,lat,47.2150945,alon,-123.11199951171875,alat,47.22480010986328
name,Boone Hospital Center Heliport,lon,-92.3337366,lat,38.951883,alon,-92.31600189208984,alat,38.95000076293945
name,1001 Fourth Avenue Plaza Heliport,lon,-122.3300624,lat,47.6038321,alon,-122.33399963378906,alat,47.6068000793457
name,Brunswick Executive Airport,lon,-69.9653278,lat,43.9145244,alon,-69.93859863,alat,43.89220047
name,St. Luke's Hospital Heliport,lon,-96.789821,lat,46.877229,alon,-96.78559875488281,alat,46.88359832763672
name,City Hall Complex Heliport,lon,-115.149225,lat,36.1662859,alon,-115.14099884033203,alat,36.17219924926758
name,Piac Heliport,lon,-75.3235215,lat,39.9098345,alon,-75.31050109863281,alat,39.86259841918945
name,Jobe Skis Plant 1 Heliport,lon,-122.1238767,lat,47.6694141,alon,-122.13600158691406,alat,47.68539810180664
name,Renton Municipal Airport,lon,-122.2034496,lat,47.4799078,alon,-122.216003418,alat,47.4930992126
name,St Johns Hospital Heliport,lon,-89.6443688,lat,39.7989763,alon,-89.64440155029297,alat,39.80670166015625
name,Wolomolopoag STOLport,lon,-71.1786627,lat,42.1237102,alon,-71.20780181884766,alat,42.10070037841797
name,Merritt Field,lon,-76.494113,lat,41.4239666,alon,-76.5344009399414,alat,41.41809844970703
name,Tanner Medical Center Heliport,lon,-84.9191081,lat,33.732052,alon,-84.87640380859375,alat,33.74359893798828
name,Willapa Harbor Heliport,lon,-123.7329469,lat,46.6864843,alon,-123.81199645996094,alat,46.66320037841797
name,Lucerne Medical Center Heliport,lon,-81.3794368,lat,28.5423999,alon,-81.37870025634766,alat,28.530799865722656
name,White Oak Stand Airport,lon,-81.7712324,lat,36.791225,alon,-81.70120239257812,alat,36.807899475097656
name,Landmark Plaza Heliport,lon,-73.8063889,lat,40.8116667,alon,-73.82569885253906,alat,40.78200149536133
name,Cmmc Air Ambulance Landing Site Heliport,lon,-70.2147764,lat,44.100351,alon,-70.21530151367188,alat,44.10309982299805
name,Pine Ridge Helistop,lon,-81.948145,lat,26.4520248,alon,-81.93340301513672,alat,26.490400314331055
name,Flagler Hospital Heliport,lon,-81.3145395,lat,29.8946952,alon,-81.31670379638672,alat,29.862199783325195
