,lng_y,lat_y
114,-149.4394444,61.58138889999999
115,-83.6324022,32.8406946
116,-80.7717478,40.4333996
117,-79.07530799999999,40.380349200000005
118,-88.3161965,42.2411344
119,-89.7240116,43.2869331
120,-90.1710081,46.4546698
121,-122.70109840000002,38.3396367
122,-122.33207079999998,47.6062095
123,-118.7773743,39.4735288
124,-81.6326235,38.3498195
125,-85.6680863,42.9633599
126,-99.04219239,34.3959737
127,-85.6680863,42.9633599
128,-114.0530065,35.189443
129,-92.2895948,34.7464809
130,-117.1572551,32.7153292
131,-75.977985,36.8529263
132,-90.07507199999999,29.9546482
133,-110.96461129999999,39.3266354
134,-77.3008172,38.8809451
135,-112.45378090000001,34.7575227
136,-112.07403729999999,33.4483771
137,-112.46850249999999,34.540024200000005
138,-112.07403729999999,33.4483771
139,-112.46850249999999,34.540024200000005
140,-112.34497730000001,43.190470899999994
141,-111.8990327,33.5092103
142,-112.46850249999999,34.540024200000005
143,-111.8226402,33.4222685
144,-114.3376334,48.411075700000005
145,-112.58377659999998,33.370319699999996
146,-122.4194155,37.7749295
147,-71.34894840000001,42.4603719
148,-88.4334301,42.5916836
149,-75.31239690000001,42.3253586
150,-89.574563,44.5235792
151,-77.4752667,38.750948799999996
152,-117.0430865,34.033625
153,-80.1098123,32.9857275
154,-120.05987900000001,36.7235572
155,-105.5108312,39.96137589999999
156,-80.1364323,27.059497999999998
157,-82.5551733,41.3950489
158,-76.78025290000001,39.4195499
159,-82.4467706,29.38747
160,-77.1888704,40.2014771
161,-82.83098609999999,36.163157500000004
162,-69.63171209999999,44.5520105
163,-112.9371249,33.49365
164,-74.4351546,41.0464861
165,-84.84639449999999,43.1769772
166,-80.2320276,38.99398720000001
167,-83.72632940000001,42.2708716
168,-118.24368490000002,34.0522342
169,-112.18598659999999,33.538652299999995
170,-82.9987942,39.9611755
171,-92.6637865,37.6805968
172,-81.1631681,32.149091999999996
173,-111.8412502,33.3061605
174,-112.07403729999999,33.4483771
175,-119.8558822,47.0790224
176,-104.82136340000001,38.8338816
177,-117.2300825,38.067155299999996
178,-90.7195348,29.5957696
179,-117.99895479999999,34.148062100000004
180,-109.5498395,38.5733155
181,-112.07403729999999,33.4483771
182,-105.2210997,39.755542999999996
183,-73.65790799999999,40.588437400000004
184,-119.0187125,35.3732921
185,-90.1845388,35.1464797
186,-96.80666670000001,32.783055600000004
187,-93.1707339,34.3162035
188,-116.37445559999999,33.7222445
189,-118.255075,34.1425078
190,-85.96665340000001,40.478094
191,-81.6192432,28.0225206
192,-79.97449920000001,39.8967425
193,-134.4197222,58.301944400000004
194,-71.8022934,42.262593200000005
195,-124.2178903,43.3665007
196,-93.20189079999999,45.065521200000006
197,-110.2142399,31.9042517
198,-79.2353259,42.0970023
199,-112.07403729999999,33.4483771
200,-119.8138027,39.529632899999996
201,-117.4260466,47.6587803
202,-78.9219698,40.3267407
203,-106.65113670000001,35.0844909
204,-78.38583709999999,33.9732275
205,-117.3794834,33.1958696
206,-124.01789140000001,44.958164399999994
207,-75.6054882,39.9606643
208,-92.33407240000001,38.95170529999999
209,-95.55772209999999,29.616067100000002
210,-120.84659409999999,37.494656799999994
211,-121.2810611,38.7071247
212,-122.22845320000002,47.307322799999994
213,-94.0376881,33.4417915
214,-95.3632715,29.7632836
215,-75.977985,36.8529263
216,-117.3794834,33.1958696
217,-95.3632715,29.7632836
218,-88.4528261,39.319481700000004
219,-87.9033261,30.522971899999998
220,-122.33207079999998,47.6062095
221,-111.6585337,40.233843799999995
222,-111.517624,32.977839
223,-112.07403729999999,33.4483771
224,-119.0376023,34.216393700000005
225,-112.00987909999999,34.7391876
226,-109.8923374,36.0730594
227,-71.37005450000001,41.813711600000005
228,-121.8949555,37.3393857
229,-112.07403729999999,33.4483771
230,-122.3916754,40.5865396
231,-117.4260466,47.6587803
232,-122.08385109999999,37.3860517
233,-97.54021069,35.4715076
234,-111.7609896,34.8697395
235,-122.6762071,45.5234515
236,-76.6463566,40.377866999999995
237,-116.6873596,43.662938399999994
238,-112.07403729999999,33.4483771
239,-84.9241542,42.4414273
240,-117.1572551,32.7153292
241,-118.4911912,34.01945429999999
242,-118.78148200000001,34.2694474
243,-74.38376240000001,40.740934100000004
244,-92.44210109999999,35.0886963
245,-73.98708470000001,41.2295386
246,-74.18848059999999,41.56120479999999
247,-91.720681,32.163207899999996
248,-97.37973570000001,31.8593247
249,-81.2470574,32.115481
250,-75.75074129999999,43.0795121
251,-95.3632715,29.7632836
252,-80.2000578,35.350142600000005
253,-73.76290970000001,41.0339862
254,-122.21706609999998,47.4828776
255,-121.8946761,36.600237799999995
256,-122.20540349999999,47.7623204
257,-122.33207079999998,47.6062095
258,-71.8022934,42.262593200000005
259,-122.08079640000001,37.6688205
260,-74.1723667,40.735657
261,-112.46850249999999,34.540024200000005
262,-81.3792365,28.5383355
263,-86.0224718,33.9245425
264,-90.19788890000001,38.62727329999999
265,-91.4984941,44.811349
266,-80.1386547,26.8233946
267,-122.6614861,45.6387281
268,-122.6762071,45.5234515
269,-75.129894,40.310106299999994
270,-81.655651,30.3321838
271,-82.554015,35.600945200000005
272,-105.084423,40.5852602
273,-105.87002150000001,37.469449100000006
274,-117.99811809999999,33.867514299999996
275,-111.918203,33.822261100000006
276,-97.7430608,30.267153000000004
277,-122.33207079999998,47.6062095
278,-112.07403729999999,33.4483771
279,-90.1848103,32.298757300000005
280,-117.3961564,33.9533487
281,-73.3578955,41.141485499999995
282,-117.7181975,41.9973887
283,-112.29828,40.5307776
284,-119.77236609999999,36.74772720000001
285,-91.4034833,38.062822499999996
286,-112.0362926,43.49307183
287,-105.084423,40.5852602
288,-79.79197540000001,36.0726355
289,-71.0022705,42.25287720000001
290,-80.03258670000001,32.9810059
291,-97.7430608,30.267153000000004
292,-111.89104740000002,40.7607794
293,-117.435048,34.0922335
294,-82.46093309999999,29.049142600000003
295,-97.7430608,30.267153000000004
296,-98.4936282,29.4241219
297,-84.33936829999999,33.5831662
298,-97.1705678,32.82346210000001
299,-88.6000478,37.0833893
300,-111.7173613,33.6117105
301,-118.2181308,34.6452645
302,-111.8990327,33.5092103
303,-70.9478343,42.981477000000005
304,-114.0375102,40.7371524
305,-73.4095652,41.48259470000001
306,-118.83759369999999,34.1705609
307,-122.1919133,37.011616499999995
308,-95.937792,41.2586096
309,-105.271378,40.2247075
310,-122.3916754,40.5865396
311,-89.9665017,40.7778151
312,-96.96141740000002,40.627782399999994
313,-123.1987163,45.2101162
314,-111.95083329999999,33.8333333
315,-117.7831104,33.542247499999995
316,-80.0886703,41.1578377
317,-120.5058987,46.6020711
318,-84.89638149999999,42.762257
319,-122.4194155,37.7749295
320,-112.07403729999999,33.4483771
321,-90.0917755,38.4614404
322,-89.98454759999998,38.670326700000004
323,-90.19788890000001,38.62727329999999
324,-90.3709489,38.7714396
325,-90.0917755,38.4614404
326,-90.0256606,38.6367162
327,-90.322614,38.789217
328,-90.4812298,38.78394
329,-90.19788890000001,38.62727329999999
330,-90.19788890000001,38.62727329999999
331,-90.4812298,38.78394
332,-115.7436451,37.644672
333,-90.3776187,38.4328317
334,-91.3307094,38.3997711
335,-90.4812298,38.78394
336,-121.9466223,36.5663496
337,-90.6265121,38.8003294
338,-120.00865379999999,46.32374229999999
339,-90.19788890000001,38.62727329999999
340,-90.9806954,38.9794923
341,-90.1487199,38.7014389
342,-80.1300455,25.790654
343,-90.5770675,38.6631083
344,-90.19788890000001,38.62727329999999
345,-90.1487199,38.7014389
346,-90.1406643,39.0397688
347,-90.1112184,38.8803256
348,-90.4151181,38.635608000000005
349,-90.4812298,38.78394
350,-90.2103903,38.516163399999996
351,-88.08531550000001,38.7308811
352,-89.98399350000001,38.520050399999995
353,-90.322614,38.789217
354,-90.82763359999998,38.308107899999996
355,-89.98399350000001,38.520050399999995
356,-89.990382,38.5889386
357,-90.2012239,38.4436637
358,-90.1842764,38.890603799999994
359,-115.13722299999999,36.1749705
360,-90.4226181,38.6608855
361,-82.67926609999999,27.770860600000002
362,-86.86889000000001,35.9250637
363,-112.07403729999999,33.4483771
364,-111.90930949999999,33.414768
365,-94.8191285,38.8813958
366,-89.81732290000001,38.287271000000004
367,-70.44421870000001,43.6795245
368,-94.94271690000001,32.536533299999995
369,-87.8486613,41.4958665
370,-91.23513929999999,43.8844092
371,-91.23513929999999,43.8844092
372,-85.5872286,42.291706899999994
373,-89.913714,38.4275499
374,-90.4098374,37.303385
375,-112.07403729999999,33.4483771
376,-91.4846208,46.0130065
377,-85.5872286,42.291706899999994
378,-87.97703800000001,43.7486054
379,-94.9027002,29.383845
380,-79.95866509999999,40.5595124
381,-90.19788890000001,38.62727329999999
382,-73.3217861,40.7164881
383,-123.03509629999999,44.9428975
384,-85.0766113,33.580110299999994
385,-85.1091173,34.91591
386,-121.78677749999999,47.4956579
387,-80.4239562,41.6561656
388,-87.4439002,36.2350563
389,-87.9033261,30.522971899999998
390,-122.20540349999999,47.7623204
391,-115.13722299999999,36.1749705
392,-79.0478143,33.8360035
393,-80.1286542,26.9681123
394,-75.6039813,41.94380579999999
395,-76.3452218,37.0298687
396,-111.8990327,33.5092103
397,-112.07403729999999,33.4483771
398,-122.8755949,42.3265153
399,-93.5185199,36.0506315
400,-122.12514180000001,48.1987118
401,-89.3350888,37.764495200000006
402,-92.98744040000001,45.3980205
403,-122.12514180000001,48.1987118
404,-122.1497982,44.73401079999999
405,-86.863571,30.401587899999996
406,-81.85841640000001,27.2158826
407,-87.1638574,30.357143800000003
408,-90.3673429,37.6753297
409,-86.7827772,36.0331164
410,-76.4921829,38.9784453
411,-82.2859247,27.937801
412,-82.15873509999999,36.0156735
413,-73.42345309999999,43.84867070000001
414,-114.44692450000001,36.5433081
415,-97.342782,31.0982344
416,-119.8138027,39.529632899999996
417,-122.7714861,45.4312294
418,-97.3375448,37.6922361
419,-80.3414693,33.9204354
420,-112.58377659999998,33.370319699999996
421,-96.04223780000001,41.1544433
422,-93.2632821,45.086076500000004
423,-76.34829309999999,39.5359406
424,-85.3096801,35.0456297
425,-85.6680863,42.9633599
426,-90.19788890000001,38.62727329999999
427,-121.6555013,36.6777372
428,-75.16378900000001,39.952335
429,-106.77833740000001,32.3123157
430,-107.48564920000001,47.1008305
431,-122.3151313,47.820930100000005
432,-122.4882249,48.759552899999996
433,-97.856109,27.5158689
434,-111.8990327,33.5092103
435,-85.34245329999999,38.0317304
436,-84.296616,40.90643920000001
437,-77.7952712,38.7134516
438,-112.04764229999999,33.058106300000006
439,-77.7952712,38.7134516
440,-81.9498042,28.039465399999997
441,-70.1727967,41.6645557
442,-76.3079936,41.0323078
443,-105.271378,40.2247075
444,-71.53896999999999,44.272285600000004
445,-123.3333915,42.34761829999999
446,-122.97315649999999,45.300117900000004
447,-92.9746367,43.6666296
448,-105.0077747,37.5050118
449,-122.33207079999998,47.6062095
450,-85.1410748,39.6411589
451,-84.29465390000001,37.747857200000006
452,-119.0376023,34.216393700000005
453,-83.0457538,42.331427000000005
454,-93.29827990000001,44.840798
455,-81.655651,30.3321838
456,-79.8725386,36.691526200000006
457,-121.40160209999999,36.8524545
458,-117.1572551,32.7153292
459,-77.0363658,38.895111799999995
460,-117.06953419999999,39.4932589
461,-121.40160209999999,36.8524545
462,-147.7163889,64.8377778
463,-86.37416,39.61282429999999
464,-75.6407618,39.715668
465,-80.40893890000001,37.1298517
466,-88.04305409999999,30.6943566
467,-157.8583333,21.3069444
468,-72.9492703,41.6717648
469,-76.8844179,40.2737002
470,-76.2852183,36.8468146
471,-76.68746709999999,39.00177720000001
472,-108.50069040000001,45.783285600000006
473,-87.55584820000001,37.9747644
474,-122.7144314,38.4404675
475,-82.326806,36.5331586
476,-74.0204177,40.7695457
477,-93.26383609999999,44.9799654
478,-95.3632715,29.7632836
479,-121.49439960000001,38.5815719
480,-81.7792661,35.7290168
481,-119.7829107,36.3007835
482,-100.20400190000001,34.4264529
483,-117.8678338,33.7455731
484,-84.0402203,40.4394935
485,-78.8783689,42.8864468
486,-80.49673680000001,41.2122785
487,-88.019826,44.519159
488,-75.6374083,40.3337075
489,-118.2820165,33.8314058
490,-90.0489801,35.1495343
491,-98.24699190000001,32.9376218
492,-122.33207079999998,47.6062095
493,-97.7258626,33.7867684
494,-106.4869314,31.758719800000005
495,-119.8138027,39.529632899999996
496,-96.80666670000001,32.783055600000004
497,-117.1572551,32.7153292
498,-118.5400858,34.4113854
499,-100.20400190000001,34.4264529
500,-124.05345049999998,44.6367836
501,-114.0671903,36.805531200000004
502,-90.19788890000001,38.62727329999999
503,-122.33207079999998,47.6062095
504,-122.63263909999998,47.5673176
505,-122.33207079999998,47.6062095
506,-122.52598300000001,48.009537
507,-121.82539059999999,47.528713200000006
508,-109.70758000000001,32.833954600000006
509,-80.0533746,26.7153425
510,-122.37735520000001,47.8106521
511,-120.1861956,48.4779232
512,-110.926479,32.2217429
513,-122.21706609999998,47.4828776
514,-122.6465372,47.735928
515,-122.4882249,48.759552899999996
516,-123.1987163,45.2101162
517,-122.27080259999998,37.8043722
518,-122.3045815,47.9445396
519,-118.3884078,33.8491816
520,-119.8138027,39.529632899999996
521,-122.9381672,46.138167700000004
522,-122.9006951,47.0378741
523,-122.9006951,47.0378741
524,-122.1497982,44.73401079999999
525,-122.0981848,47.9128756
526,-96.80666670000001,32.783055600000004
527,-122.6762071,45.5234515
528,-85.6447492,42.8694731
529,-119.4395039,48.705152899999995
530,-74.1881858,42.9386856
531,-112.73875859999998,32.268671999999995
532,-122.03996629999999,38.2493581
533,-87.6500523,41.850033
534,-122.21706609999998,47.4828776
535,-96.700327,43.5499749
536,-122.3254375,48.4756621
537,-84.95532970000001,45.373342799999996
538,-78.6903098,43.170612799999994
539,-117.94950829999999,34.0200114
540,-106.65113670000001,35.0844909
541,-98.49338730000001,33.913708500000006
542,-75.5993692,38.360673600000005
543,-75.5993692,38.360673600000005
544,-93.29824359999999,37.215326
545,-81.1009286,33.8170974
546,-92.66626740000001,33.20763
547,-82.7637127,28.0780718
548,-111.6512725,35.1980671
549,-90.7042791,35.8422967
550,-72.64120129999999,42.3250896
551,-71.19089240000001,42.7262016
552,-78.4919671,42.9000596
553,-85.8316318,33.659825700000006
554,-105.0749801,40.397761200000005
555,-71.4161671,41.700101000000004
556,-93.09327420000001,44.9444101
557,-121.49439960000001,38.5815719
558,-118.8525956,34.7960902
559,-95.0857627,30.0271626
560,-81.97734820000001,36.7098335
561,-87.8539425,41.6303103
562,-88.4334301,42.5916836
563,-83.7941309,43.2508585
564,-119.05410320000001,43.586260700000004
565,-90.2417434,29.9940924
566,-86.0085955,40.0455918
567,-106.65113670000001,35.0844909
568,-117.54866100000001,33.9311257
569,-122.2416355,37.7652065
570,-73.7345686,42.2250876
571,-97.7430608,30.267153000000004
572,-122.23484309999999,47.380933500000005
573,-119.8138027,39.529632899999996
574,-119.8138027,39.529632899999996
575,-79.86258509999999,32.794065100000005
576,-122.33207079999998,47.6062095
577,-121.8949555,37.3393857
578,-107.8742831,48.35971970000001
579,-101.85516650000001,33.5778631
580,-104.8319195,39.729431899999994
581,-112.315721,34.6100243
582,-118.3617443,34.0900091
583,-79.95866509999999,40.5595124
584,-92.2571304,38.7744802
585,-78.8689156,38.449568799999994
586,-121.8374777,39.728494500000004
587,-83.08022,43.3269685
588,-96.17831109999999,33.577327600000004
589,-84.7418757,33.1434559
590,-73.21207199999999,44.475882500000004
591,-104.8202462,41.1399814
592,-73.1479068,44.5439375
593,-117.2911565,34.536106700000005
594,-91.3059895,38.8533773
595,-75.4901833,40.6084305
596,-77.4752667,38.750948799999996
597,-79.9958864,40.440624799999995
598,-71.19089240000001,42.7262016
599,-86.7844432,36.165889899999996
600,-80.1936589,25.7742658
601,-83.7941309,43.2508585
602,-77.2646852,35.7165488
603,-79.7311483,37.3845815
604,-73.790959,42.2528649
605,-122.21706609999998,47.4828776
606,-79.1525349,40.621455100000006
607,-122.63263909999998,47.5673176
608,-83.825477,38.419521
609,-74.3648731,40.820099799999994
610,-74.90600529999999,38.9351126
611,-84.3879824,33.7489954
612,-108.21868559999999,36.7280583
613,-75.6496302,40.24537410000001
614,-107.3153335,38.0299967
615,-123.3283925,42.439007000000004
616,-81.78259140000002,24.5557025
617,-110.926479,32.2217429
618,-122.1244088,37.6810422
619,-104.8319195,39.729431899999994
620,-118.24368490000002,34.0522342
621,-90.7042791,35.8422967
622,-98.6520134,40.4652924
623,-97.30660379,36.8084241
624,-81.94953309999998,26.5628537
625,,
626,-83.1499304,42.6055893
627,-80.1936589,25.7742658
628,-122.1634582,47.7542651
629,-70.736164,43.0881441
630,-122.2403966,47.2031566
631,-95.39319469,35.963491600000005
632,-115.13722299999999,36.1749705
633,-95.73859559999998,38.781671700000004
634,-117.2897652,34.1083449
635,-91.7346056,39.6536529
636,-75.1701819,39.5951147
637,-96.80666670000001,32.783055600000004
638,-118.0353449,34.139729200000005
639,-81.94953309999998,26.5628537
640,-115.7436451,37.644672
641,-88.0817252,41.525031
642,-111.7609896,34.8697395
643,-122.7439912,45.9045591
644,-87.03968809999999,30.632414899999997
645,-85.5800022,42.20115379999999
646,-104.82136340000001,38.8338816
647,-121.9746797,37.226611
648,-97.7430608,30.267153000000004
649,-115.13722299999999,36.1749705
650,-86.3639652,43.6983408
651,-84.52717109999999,39.6478321
652,-94.5318982,38.8119527
653,-90.3817845,38.5569974
654,-85.6206317,44.76305670000001
655,-80.056986,26.6159015
656,-118.1892348,33.766962299999996
657,-88.3200715,41.7605849
658,-86.23453959999999,44.6336096
659,-120.54784740000002,46.996514399999995
660,-117.70755259999999,33.5225261
661,-122.29428390000001,47.052878899999996
662,-123.78307340000002,39.635714799999995
663,-71.8022934,42.262593200000005
664,-93.26383609999999,44.9799654
665,-73.45401109999999,41.394816999999996
666,-72.9914925,41.228153000000006
667,-95.1182645,29.5377315
668,-124.09322730000001,46.810092600000004
669,-80.4934035,41.2331116
670,-76.8488463,42.420072600000005
671,-97.7430608,30.267153000000004
672,-105.6997332,37.9963881
673,-111.3137147,32.076745
674,-121.802173,36.684402899999995
675,-117.3794834,33.1958696
676,-86.1089301,42.7875235
677,-97.3375448,37.6922361
678,-76.6246886,39.162608399999996
679,-92.1065787,46.7832731
680,-89.4012302,43.07305170000001
681,-79.3853218,41.2147851
682,-122.22845320000002,47.307322799999994
683,-80.13172359999999,41.874222499999995
684,-102.3676431,31.8456816
685,-72.8676033,40.8014876
686,-77.3110946,38.6370622
687,-77.3063733,38.8462236
688,-99.1403189,30.0474332
689,-114.3129081,48.195792499999996
690,-82.44426290000001,27.1192213
691,-122.03996629999999,38.2493581
692,-80.569239,41.1564463
693,-156.67663000000002,20.87429
694,-77.5894199,36.328486
695,-117.3961564,33.9533487
696,-66.59156170000001,18.2185674
697,-91.85709840000001,37.4994884
698,-95.79349619,34.93737720000001
699,-82.9987942,39.9611755
700,-86.7844432,36.165889899999996
701,-122.5697032,38.1074199
702,-68.77781379999999,44.8011821
703,-81.6848188,35.7454071
704,-122.122155,47.358182
705,-122.23484309999999,47.380933500000005
706,-113.17408049999999,33.942806899999994
707,-80.6495194,41.0997803
708,-95.3632715,29.7632836
709,-86.15804229999999,39.7683765
710,-111.8412502,33.3061605
711,-100.920999,37.0430812
712,-123.2620435,44.5645659
713,-121.37217450000001,38.6857362
714,-122.4442906,47.2528769
715,-80.7431407,39.9203526
716,-84.3879824,33.7489954
717,-111.654923,40.114955
718,-69.3833814,44.7825642
719,-101.2962732,48.2325095
720,-122.539846,47.004264299999996
721,-80.0533746,26.7153425
722,-91.1362537,40.416433000000005
723,-80.17893509999999,26.2517482
724,-95.59210019,35.0654336
725,-81.77869720000001,26.339806
726,-81.65278506,26.604600800000004
727,-82.09064479999999,26.9761707
728,-81.87230840000001,26.640628000000003
729,-82.0453664,26.9297836
730,-117.4260466,47.6587803
731,-121.49439960000001,38.5815719
732,-82.5306527,27.3364347
733,-82.4584279,27.9475216
734,-73.6437397,41.204262
735,-80.0533746,26.7153425
736,-80.39727359999999,27.6386434
737,-117.3008784,34.4263886
738,-76.2852183,36.8468146
739,-79.9558968,39.629526
740,-80.0872654,26.275636
741,-82.35259520000001,26.9620053
742,-88.5186636,36.132561700000004
743,-81.3792365,28.5383355
744,-77.2830421,43.2208968
745,-81.88008620000001,26.6672935
746,-85.7053085,42.9133602
747,-82.51264300000001,40.617375700000004
748,-104.82136340000001,38.8338816
749,-82.5306527,27.3364347
750,-111.69464750000002,40.2968979
751,-114.1941831,41.26131289999999
752,-117.086421,33.1192068
753,-112.07403729999999,33.4483771
754,-88.0076062,45.2324755
755,-82.4584279,27.9475216
756,-73.34317270000001,40.900931299999996
757,-122.1634582,47.7542651
758,-111.6512725,35.1980671
759,-123.3417381,43.216505
760,-122.5697032,38.1074199
761,-95.4893845,30.1579935
762,-96.01655809,36.157928999999996
763,-81.3792365,28.5383355
764,,
765,-80.3664542,41.8906112
766,-120.9471764,39.936836299999996
767,-104.82136340000001,38.8338816
768,-105.4061159,36.708084899999996
769,-70.8328322,43.0361995
770,-77.9638869,39.4562099
771,-94.10184609999999,30.0860459
772,-97.98159599,34.5062503
773,-81.3628502,27.2930999
774,-118.1739645,35.0524699
775,-81.2420473,41.1575566
776,-71.72451600000001,42.5945342
777,-94.62745699999999,39.1141708
778,-71.8022934,42.262593200000005
779,-81.0348144,34.0007104
780,-81.0998342,32.0835407
781,-68.2039016,44.3875794
782,-71.5884095,43.7320175
783,-122.4442906,47.2528769
784,-106.9253207,38.5458246
785,-86.9300023,35.751179
786,-121.8949555,37.3393857
787,-99.0814767,40.699457
788,-122.22845320000002,47.307322799999994
789,-82.3790148,34.178171899999995
790,-80.7898089,41.8650534
791,-95.1483293,43.3863521
792,-86.1089301,42.7875235
793,-82.38925959999999,28.035296399999996
794,-75.129894,40.310106299999994
795,-85.0588575,41.3669942
796,-81.3628502,27.2930999
797,-96.2838621,31.6271145
798,-80.3256056,27.446705600000005
799,-81.2811801,28.2489016
800,-111.90930949999999,33.414768
801,-81.40757099999999,28.291955699999995
802,-122.33207079999998,47.6062095
803,-90.4242916,40.017548299999994
804,-104.60914100000001,38.2544472
805,-96.1816626,38.403903
806,-87.9064736,43.0389025
807,-81.2811801,28.2489016
808,-73.7709535,42.865632500000004
809,-93.2630037,45.0407987
810,-74.415984,40.4278841
811,-73.45401109999999,41.394816999999996
812,-97.54021069,35.4715076
813,-71.72451600000001,42.5945342
814,-77.0841446,38.8903896
815,-123.10592820000001,44.6365107
816,-122.08385109999999,37.3860517
817,-110.926479,32.2217429
818,-73.44012140000001,41.9645371
819,-114.47345490000001,47.0015869
820,-98.4936282,29.4241219
821,-76.34829309999999,39.5359406
822,-84.79965729999999,33.3806716
823,-78.8350223,40.2397986
824,-114.47345490000001,47.0015869
825,-120.5058987,46.6020711
826,-102.0779147,31.9973456
827,-76.90395823,38.62409836
828,-122.6762071,45.5234515
829,-91.4984941,44.811349
830,-77.6155568,43.1547845
831,-84.6330115,40.1028264
832,-97.7430608,30.267153000000004
833,-77.3063733,38.8462236
834,-119.1372338,46.2112458
835,-73.1576139,40.7212097
836,-88.2286735,41.4294753
837,-122.7144314,38.4404675
838,-92.1337448,31.6832271
839,-97.3375448,37.6922361
840,-79.43779909999999,36.0956918
841,-122.08079640000001,37.6688205
842,-85.759407,38.254237599999996
843,-97.1350405,37.5583517
844,-81.5615135,39.26674179999999
845,-122.5441551,39.3751619
846,-104.82136340000001,38.8338816
847,-117.9186689,33.6411316
848,-116.96252690000001,32.7947731
849,-104.82136340000001,38.8338816
850,-75.5138118,40.0362185
851,-81.6954088,41.499495399999994
852,-104.8560902,39.372212100000006
853,-111.6512725,35.1980671
854,-122.1180201,37.885758200000005
855,-70.934205,41.6362152
856,-82.4584279,27.9475216
857,-87.78308249999999,38.170044399999995
858,-104.7138795,38.7485185
859,-77.2652604,38.901222499999996
860,-69.7753222,44.230069799999995
861,-89.74429070000001,43.4710944
862,-80.6081089,28.0836269
863,-97.7430608,30.267153000000004
864,-78.86420340000001,43.038668
